# ccx tau_xx tau_yy tau_zz cp yplus
0.0224578 -9.06916e-05 4.92331e-05 -2.93874e-39 -0.425299 4.21871
0.0221503 -9.42005e-05 5.13982e-05 2.41981e-22 -0.420093 4.30968
0.0218485 -9.79288e-05 5.36989e-05 -2.33688e-22 -0.415 4.40439
0.0215524 -0.00010187 5.61365e-05 1.12566e-22 -0.410058 4.50256
0.0212618 -0.000106021 5.86988e-05 -1.09029e-22 -0.405217 4.6037
0.0209767 -0.000110404 6.12223e-05 4.09289e-25 -0.40014 4.70656
0.0206968 -0.000114946 6.36894e-05 1.01143e-22 -0.394536 4.80978
0.0204222 -0.000119581 6.61371e-05 1.95292e-22 -0.388409 4.91269
0.0201527 -0.000124391 6.84856e-05 1.84849e-25 -0.382143 5.01587
0.0198881 -0.000129106 7.04555e-05 -8.78194e-27 -0.372626 5.11423
0.0196285 -0.00013178 7.2102e-05 -8.93977e-23 -0.346474 5.17801
0.0193737 -0.000133767 7.47897e-05 4.26889e-26 -0.326375 5.22332
0.0929482 -3.46741e-05 -3.60499e-06 -1.10203e-39 -0.324246 1.72438
0.106153 -3.25667e-05 -3.06027e-06 -3.08174e-24 -0.293156 1.6633
0.119369 -3.3342e-05 -2.89056e-06 3.0844e-24 -0.28877 1.67497
0.132598 -3.25094e-05 -2.32572e-06 -6.32205e-21 -0.291338 1.64368
0.145838 -3.11795e-05 -1.91805e-06 2.97547e-37 -0.277676 1.60247
0.159087 -3.04355e-05 -1.58695e-06 -3.09502e-24 -0.267137 1.57671
0.172342 -2.89464e-05 -1.21349e-06 -6.34302e-21 -0.257117 1.53167
0.185602 -2.78272e-05 -1.06166e-06 3.1739e-21 -0.233967 1.49899
0.198862 -2.76643e-05 -1.025e-06 3.18218e-21 -0.219975 1.49254
0.212124 -2.74242e-05 -9.81045e-07 -3.18042e-21 -0.20911 1.48419
0.225387 -2.7208e-05 -9.49634e-07 -3.10712e-24 -0.200071 1.47673
0.23865 -2.70479e-05 -9.34628e-07 -3.18261e-21 -0.19289 1.47103
0.251913 -2.70708e-05 -9.47424e-07 1.55421e-24 -0.186955 1.47055
0.265176 -2.72347e-05 -9.51899e-07 3.18494e-21 -0.184625 1.47373
0.278439 -2.72794e-05 -9.24526e-07 3.18366e-21 -0.184517 1.47346
0.291703 -2.7384e-05 -8.85658e-07 -6.36782e-21 -0.184262 1.47474
0.304968 -2.72149e-05 -7.75358e-07 -1.24805e-29 -0.187572 1.46821
0.318235 -2.67819e-05 -6.70841e-07 -3.18526e-21 -0.186008 1.45488
0.331502 -2.65584e-05 -5.97261e-07 3.18613e-21 -0.184113 1.44747
0.34477 -2.63827e-05 -5.18814e-07 -3.18679e-21 -0.182731 1.44144
0.358039 -2.60167e-05 -4.22856e-07 -1.59379e-21 -0.18164 1.43025
0.371309 -2.57053e-05 -3.7148e-07 -1.59424e-21 -0.177442 1.42088
0.384579 -2.56658e-05 -3.23954e-07 3.18978e-21 -0.174847 1.41911
0.397849 -2.54455e-05 -2.52079e-07 -1.55736e-24 -0.174141 1.41232
0.41112 -2.51815e-05 -2.08769e-07 -7.96363e-22 -0.170667 1.40453
0.424391 -2.52669e-05 -1.71435e-07 -7.98004e-22 -0.168137 1.40656
0.437662 -2.50464e-05 -7.74891e-08 3.98839e-22 -0.169611 1.40002
0.450933 -2.46152e-05 -1.59289e-08 -9.97356e-23 -0.16568 1.38777
0.464205 -2.45539e-05 3.72347e-08 -1.21969e-41 -0.162423 1.38601
0.477476 -2.41983e-05 1.22182e-07 7.98147e-22 -0.161924 1.37601
0.490747 -2.38001e-05 1.58446e-07 -1.59674e-21 -0.155966 1.36486
0.504018 -2.38038e-05 1.93307e-07 -7.98477e-22 -0.15223 1.36525
0.517288 -2.36264e-05 2.5565e-07 -1.59709e-21 -0.1507 1.36058
0.530559 -2.32913e-05 3.0023e-07 2.94275e-38 -0.146888 1.35141
0.543829 -2.32553e-05 3.46663e-07 2.29589e-41 -0.14247 1.35097
0.557098 -2.28884e-05 4.33016e-07 1.59702e-21 -0.142091 1.34119
0.570366 -2.23536e-05 4.69213e-07 -3.19659e-21 -0.135055 1.32629
0.583634 -2.21928e-05 5.08757e-07 3.19804e-21 -0.129658 1.32244
0.596902 -2.18781e-05 5.56457e-07 -3.19777e-21 -0.125376 1.31415
0.610168 -2.15231e-05 5.83157e-07 -3.1985e-21 -0.118957 1.30453
0.623434 -2.13705e-05 6.15831e-07 -2.34044e-37 -0.112974 1.30105
0.636699 -2.1098e-05 6.70758e-07 -3.19793e-21 -0.108663 1.29423
0.649963 -2.05847e-05 7.17359e-07 -3.20031e-21 -0.102574 1.28006
0.663225 -2.00888e-05 7.52149e-07 -3.20289e-21 -0.0946519 1.26622
0.676485 -1.96525e-05 8.03236e-07 1.5637e-24 -0.0864587 1.25436
0.689744 -1.88087e-05 8.50575e-07 -3.1285e-24 -0.0786091 1.22954
0.702999 -1.7846e-05 8.48949e-07 -1.28203e-20 -0.0646757 1.1997
0.716253 -1.70223e-05 8.43387e-07 -6.41461e-21 -0.0509763 1.17365
0.729506 -1.60393e-05 7.95165e-07 -1.14794e-41 -0.035244 1.14082
0.74276 -1.53155e-05 7.16005e-07 -6.42567e-21 -0.0169253 1.11545
0.756015 -1.4799e-05 6.29711e-07 -2.73753e-28 -0.000811302 1.09657
0.769274 -1.43987e-05 5.28819e-07 3.21733e-21 0.0157661 1.08104
0.782536 -1.39292e-05 3.95606e-07 -3.2154e-21 0.0296881 1.06177
0.795802 -1.3992e-05 2.21724e-07 -3.21608e-21 0.0468083 1.06047
0.809072 -1.44722e-05 6.73376e-08 3.14076e-24 0.0554072 1.07434
0.822342 -1.48238e-05 -1.28248e-07 -6.28119e-24 0.0632544 1.082
0.835612 -1.53682e-05 -3.53322e-07 3.14015e-24 0.0678141 1.095
0.848876 -1.61869e-05 -6.19462e-07 3.21153e-21 0.0701916 1.11555
0.862131 -1.72896e-05 -9.28461e-07 3.1382e-24 0.0675198 1.14318
0.875375 -1.85141e-05 -1.278e-06 -6.42745e-21 0.0605408 1.17205
0.888602 -1.98623e-05 -1.66738e-06 3.13546e-24 0.0490677 1.20199
0.901811 -2.14499e-05 -2.1049e-06 -1.28385e-20 0.0334616 1.23599
0.914998 -2.31389e-05 -2.60553e-06 3.13159e-24 0.0114425 1.26927
0.92816 -2.5679e-05 -3.22208e-06 1.28089e-20 -0.0129103 1.32072
0.941292 -2.78971e-05 -3.99131e-06 -1.27948e-20 -0.0556978 1.35732
0.954401 -3.50851e-05 -4.86162e-06 6.24047e-24 -0.0821836 1.5078
0.967488 -3.01299e-05 -5.33071e-06 1.27244e-20 -0.231084 1.38211
0.98051 -7.08569e-05 -1.17364e-05 -1.85508e-36 -0.0636656 2.04297
0.993498 -6.34088e-05 7.87633e-06 6.07212e-21 -0.98662 2.30986
0.0145217 -0.00012875 -9.13541e-05 -9.12548e-22 -0.756856 4.30709
0.0152842 -0.000103795 -6.84007e-05 3.17634e-23 -0.68639 3.79295
0.0161528 -9.6636e-05 -6.08685e-05 -3.8216e-27 -0.682091 3.60851
0.0171419 -0.000105104 -6.2771e-05 -3.72245e-21 -0.735743 3.70814
0.01827 -0.000154045 -9.41733e-05 1.51873e-21 -0.729261 4.48046
0.0196355 -0.000162826 -7.39371e-05 -1.47638e-21 -1.2553 4.20584
0.0212977 -8.33962e-05 -1.94885e-05 2.93874e-39 -1.09299 2.8207
0.0232178 -4.40123e-05 -8.24193e-06 4.00849e-21 -0.861408 2.03234
0.0254199 -4.4187e-05 -6.95743e-06 5.21626e-38 -0.878721 1.97628
0.0279424 -1.64767e-05 3.08277e-07 3.64497e-21 -0.782532 1.17553
0.0307977 -7.81322e-06 1.59371e-06 1.45757e-26 -0.645851 0.809237
0.034013 -1.10745e-05 -1.47705e-08 9.33155e-27 -0.581726 0.961516
0.0376124 -1.32228e-05 -5.09785e-07 -2.09381e-23 -0.49691 1.05522
0.0416162 -2.07608e-05 -2.38792e-06 -4.77807e-21 -0.436192 1.3319
0.0460462 -2.6579e-05 -3.71209e-06 -4.32675e-21 -0.400435 1.51114
0.0509159 -2.79198e-05 -3.76934e-06 -3.95169e-21 -0.383245 1.54659
0.0562293 -2.88503e-05 -3.87894e-06 -1.42428e-23 -0.348809 1.57645
0.0620021 -3.42254e-05 -4.99939e-06 -6.55026e-24 -0.324402 1.72328
0.0683471 -3.37314e-05 -4.23379e-06 -6.08827e-21 -0.350309 1.70226
0.0752535 -3.08531e-05 -3.66051e-06 5.58992e-24 -0.311755 1.63198
0.0825844 -3.46666e-05 -4.36111e-06 5.42265e-21 -0.295225 1.73628
5.25652e-05 -9.4326e-07 -4.98202e-06 5.79092e-22 1.01894 0.668939
0.000157696 -1.91199e-06 -1.18453e-05 5.51013e-40 1.01682 1.0314
0.000262826 -3.03793e-06 -1.97462e-05 1.07209e-21 1.00559 1.32892
0.000380761 -5.16383e-06 -3.00206e-05 -1.01204e-21 0.990724 1.64915
0.000552073 -7.72333e-06 -3.43569e-05 -9.59531e-22 0.95814 1.79988
0.000763957 -8.86505e-06 -3.80954e-05 9.20965e-22 0.938995 1.89405
0.00097584 -1.1201e-05 -4.68586e-05 0 0.911495 2.1004
0.00118772 -1.37852e-05 -5.57772e-05 2.5116e-23 0.872039 2.29224
0.00139961 -2.07451e-05 -8.06651e-05 -7.36106e-22 0.837241 2.76279
0.00168626 -3.10827e-05 -8.53212e-05 -4.43597e-23 0.706266 2.96271
0.00208866 -3.19093e-05 -7.19091e-05 8.32403e-27 0.646676 2.77676
0.00253206 -3.1749e-05 -6.75839e-05 -1.45627e-21 0.63099 2.70947
0.00297546 -3.68066e-05 -7.65586e-05 1.40536e-21 0.586433 2.89857
0.00342695 -4.51065e-05 -9.0738e-05 1.28414e-21 0.528049 3.18179
0.00391987 -4.86586e-05 -8.77805e-05 -5.87747e-39 0.414493 3.18793
0.00444614 -4.8985e-05 -8.47667e-05 2.4724e-21 0.386211 3.16033
0.0049724 -5.7498e-05 -9.68798e-05 -1.43413e-26 0.333431 3.40502
0.00549867 -6.68802e-05 -0.000109608 3.17806e-23 0.236809 3.65164
0.00602493 -9.71316e-05 -0.0001582 -3.41865e-21 0.183499 4.42128
0.00665031 -0.000111866 -0.000141028 -2.69483e-23 -0.285762 4.35416
0.0073796 -8.24035e-05 -9.35804e-05 4.13027e-21 -0.152311 3.64771
0.00811367 -7.72404e-05 -8.22719e-05 0 -0.14992 3.49928
0.00884775 -8.78191e-05 -9.0193e-05 0 -0.203776 3.72987
0.00958889 -0.000110217 -0.000111258 0 -0.263857 4.19774
0.0103832 -0.000110859 -9.79267e-05 -2.89502e-23 -0.514152 4.04454
0.0112237 -8.55238e-05 -6.96019e-05 3.33795e-23 -0.430967 3.53164
0.0120641 -8.64084e-05 -6.74058e-05 2.13126e-21 -0.432553 3.56209
0.0129046 -9.68532e-05 -7.3354e-05 -1.90617e-21 -0.478242 3.7957
0.0137451 -0.000126348 -9.76161e-05 0 -0.496975 4.41208
5.52157e-05 -6.81638e-07 4.43201e-06 3.61579e-23 1.02009 0.608839
0.000164233 -1.00666e-06 1.13822e-05 -5.90852e-22 1.01374 1.04219
0.000270313 -1.88752e-06 1.8137e-05 1.10203e-39 1.00532 1.39643
0.000386882 -3.0283e-06 2.62932e-05 -4.4081e-39 0.990516 1.75699
0.000547574 -5.13562e-06 3.07691e-05 -9.26361e-22 0.967459 1.94631
0.000738656 -6.64132e-06 3.50497e-05 -8.46523e-22 0.94997 2.17566
0.000926325 -8.12005e-06 4.10766e-05 -7.5856e-22 0.927552 2.45581
0.00111064 -9.99341e-06 4.87846e-05 0 0.901146 2.78181
0.00129158 -1.27165e-05 5.70168e-05 -5.48265e-22 0.865629 3.11873
0.0014691 -1.52073e-05 7.54486e-05 5.73078e-27 0.829797 3.70832
0.00171893 -2.2561e-05 8.05053e-05 9.9295e-22 0.715662 3.66118
0.00205094 -2.50365e-05 6.93366e-05 1.46937e-38 0.693408 3.48116
0.00238716 -2.69056e-05 6.66596e-05 1.63939e-23 0.67452 3.52923
0.00271589 -2.97169e-05 7.06499e-05 -1.49651e-23 0.642815 3.73751
0.00303749 -3.33507e-05 7.66584e-05 4.39114e-22 0.603267 3.99692
0.00335213 -3.72922e-05 8.87147e-05 -4.03341e-22 0.560837 4.39152
0.003691 -4.1871e-05 9.32596e-05 -7.7254e-22 0.461893 4.3711
0.00405939 -4.33169e-05 8.61804e-05 -4.06934e-22 0.431772 4.28368
0.00442607 -4.52103e-05 8.44037e-05 -3.89823e-22 0.407429 4.34612
0.00478566 -4.83173e-05 8.76778e-05 -3.50439e-22 0.370486 4.52231
0.00513831 -5.23968e-05 9.34002e-05 3.20015e-22 0.324608 4.75658
0.00548413 -5.78401e-05 0.000101557 -9.28469e-24 0.269337 5.04831
0.00582327 -6.55298e-05 0.000111548 -5.11105e-22 0.19556 5.38832
0.00615741 -7.60713e-05 0.000138682 2.32099e-22 0.114542 6.0333
0.00654632 -9.86089e-05 0.000153046 -8.43264e-24 -0.185015 5.376
0.00698705 -9.53897e-05 0.000113855 1.04963e-23 -0.0908844 4.94124
0.00741862 -8.76377e-05 9.8639e-05 -3.70759e-22 -0.0593714 4.70223
0.00784123 -8.19346e-05 9.23989e-05 -6.11379e-24 -0.0682581 4.59893
0.00825506 -7.89379e-05 8.93414e-05 4.01615e-22 -0.0939973 4.57053
0.00866029 -8.04111e-05 8.93489e-05 -2.93874e-39 -0.122597 4.63998
0.00905711 -8.54791e-05 9.2854e-05 0 -0.157217 4.80056
0.00944567 -9.25037e-05 0.00010315 0 -0.200639 5.08238
0.00983852 -0.000100932 0.000114289 3.39636e-22 -0.299742 5.00524
0.0102516 -0.000109382 0.0001097 6.15038e-24 -0.370254 4.55713
0.0106724 -0.000101875 8.41629e-05 -4.71287e-22 -0.329801 4.24711
0.0110849 -9.23932e-05 7.40451e-05 5.21397e-22 -0.314392 4.03904
0.0114893 -8.4735e-05 6.87998e-05 5.53036e-22 -0.314944 3.90559
0.0118858 -7.99994e-05 6.54004e-05 5.62686e-22 -0.321629 3.82852
0.0122744 -7.84529e-05 6.41007e-05 1.78666e-23 -0.334333 3.81827
0.0126554 -8.0253e-05 6.47448e-05 2.68369e-22 -0.349303 3.87854
0.0130289 -8.45938e-05 6.71566e-05 5.26178e-22 -0.366016 3.99402
0.0133951 -9.10351e-05 7.16836e-05 8.81621e-39 -0.386192 4.15813
0.0137541 -9.89052e-05 8.06768e-05 -7.05592e-24 -0.412036 4.38808
0.0141115 -0.00010473 9.13296e-05 -2.29466e-22 -0.469998 4.32727
0.0144788 -0.000115379 9.2038e-05 5.49199e-22 -0.525429 3.86385
0.0148504 -0.000105365 6.59424e-05 -1.05335e-23 -0.501809 3.56948
0.0152152 -9.25949e-05 5.37109e-05 -3.90848e-22 -0.483511 3.31521
0.0155732 -8.14408e-05 4.72002e-05 4.57209e-22 -0.474175 3.11924
0.0159243 -7.3076e-05 4.26787e-05 -4.74513e-22 -0.468626 2.97073
0.016269 -6.73169e-05 3.94035e-05 1.51032e-23 -0.465095 2.86468
0.0166074 -6.36963e-05 3.72029e-05 9.83695e-22 -0.463561 2.79762
0.0169397 -6.20495e-05 3.57168e-05 5.09524e-22 -0.463751 2.7679
0.0172659 -6.40892e-05 3.57191e-05 9.99074e-22 -0.465004 2.8125
0.0175862 -6.78041e-05 3.71704e-05 -1.50288e-23 -0.46662 2.89586
0.0179008 -7.22448e-05 3.98258e-05 1.42954e-23 -0.469775 2.99967
0.0182096 -7.72612e-05 4.32245e-05 2.15662e-22 -0.47484 3.11622
0.0185127 -8.27469e-05 4.73324e-05 1.26448e-23 -0.482461 3.24421
0.0188104 -9.01395e-05 5.06379e-05 -1.18426e-23 -0.493247 3.40722
0.0191027 -0.00011531 4.44141e-05 1.60984e-22 -0.509311 3.72641
