# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.03413075e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1565            	3.64960405e-02	7.07060394e-18	-9.86752101e-01	4.93376051e-01	4.02662937e-01	1.82480203e-02	5.11624071e-01	-4.75128030e-01	1.82480203e-02	-1.82480203e-02	-9.07131137e-02	-8.96038987e-01
1566            	3.64951229e-02	7.07060414e-18	-9.86761563e-01	4.93380782e-01	4.02665668e-01	1.82475614e-02	5.11628343e-01	-4.75133220e-01	1.82475614e-02	-1.82475614e-02	-9.07151133e-02	-8.96046450e-01
1567            	3.64941239e-02	7.07060429e-18	-9.86773508e-01	4.93386754e-01	4.02669262e-01	1.82470620e-02	5.11633816e-01	-4.75139692e-01	1.82470620e-02	-1.82470620e-02	-9.07174926e-02	-8.96056016e-01
1568            	3.64931065e-02	7.07060447e-18	-9.86786668e-01	4.93393334e-01	4.02673291e-01	1.82465532e-02	5.11639887e-01	-4.75146781e-01	1.82465532e-02	-1.82465532e-02	-9.07200426e-02	-8.96066626e-01
1569            	3.64920778e-02	7.07060469e-18	-9.86803013e-01	4.93401506e-01	4.02678505e-01	1.82460389e-02	5.11647545e-01	-4.75155468e-01	1.82460389e-02	-1.82460389e-02	-9.07230011e-02	-8.96080012e-01
1570            	3.64911956e-02	7.07060484e-18	-9.86811151e-01	4.93405575e-01	4.02680780e-01	1.82455978e-02	5.11651173e-01	-4.75159978e-01	1.82455978e-02	-1.82455978e-02	-9.07247955e-02	-8.96086355e-01
1571            	3.64901961e-02	7.07060503e-18	-9.86823034e-01	4.93411517e-01	4.02684348e-01	1.82450981e-02	5.11656615e-01	-4.75166419e-01	1.82450981e-02	-1.82450981e-02	-9.07271689e-02	-8.96095866e-01
1572            	3.64891275e-02	7.07060525e-18	-9.86839474e-01	4.93419737e-01	4.02689579e-01	1.82445638e-02	5.11664301e-01	-4.75175173e-01	1.82445638e-02	-1.82445638e-02	-9.07301585e-02	-8.96109316e-01
1573            	3.64884629e-02	7.07060534e-18	-9.86844739e-01	4.93422369e-01	4.02690954e-01	1.82442314e-02	5.11666601e-01	-4.75178138e-01	1.82442314e-02	-1.82442314e-02	-9.07314155e-02	-8.96113323e-01
1574            	3.64871178e-02	7.07060559e-18	-9.86865418e-01	4.93432709e-01	4.02697501e-01	1.82435589e-02	5.11676268e-01	-4.75189150e-01	1.82435589e-02	-1.82435589e-02	-9.07352082e-02	-8.96130210e-01
1575            	3.64864406e-02	7.07060573e-18	-9.86870711e-01	4.93435355e-01	4.02698889e-01	1.82432203e-02	5.11678576e-01	-4.75192135e-01	1.82432203e-02	-1.82432203e-02	-9.07364668e-02	-8.96134244e-01
1576            	3.64851778e-02	7.07060598e-18	-9.86890435e-01	4.93445218e-01	4.02705194e-01	1.82425889e-02	5.11687806e-01	-4.75202629e-01	1.82425889e-02	-1.82425889e-02	-9.07400233e-02	-8.96150412e-01
1577            	3.64845362e-02	7.07060607e-18	-9.86895252e-01	4.93447626e-01	4.02706433e-01	1.82422681e-02	5.11689894e-01	-4.75205358e-01	1.82422681e-02	-1.82422681e-02	-9.07411933e-02	-8.96154059e-01
1578            	3.64833421e-02	7.07060627e-18	-9.86910771e-01	4.93455386e-01	4.02711175e-01	1.82416711e-02	5.11697057e-01	-4.75213715e-01	1.82416711e-02	-1.82416711e-02	-9.07442108e-02	-8.96166560e-01
1579            	3.64823440e-02	7.07060653e-18	-9.86927067e-01	4.93463534e-01	4.02716408e-01	1.82411720e-02	5.11704706e-01	-4.75222362e-01	1.82411720e-02	-1.82411720e-02	-9.07471253e-02	-8.96179942e-01
1580            	3.64817578e-02	7.07060661e-18	-9.86931403e-01	4.93465701e-01	4.02717516e-01	1.82408789e-02	5.11706580e-01	-4.75224822e-01	1.82408789e-02	-1.82408789e-02	-9.07481855e-02	-8.96183217e-01
1581            	3.64805752e-02	7.07060678e-18	-9.86945546e-01	4.93472773e-01	4.02721747e-01	1.82402876e-02	5.11713061e-01	-4.75232486e-01	1.82402876e-02	-1.82402876e-02	-9.07510262e-02	-8.96194520e-01
1582            	3.64794931e-02	7.07060701e-18	-9.86962694e-01	4.93481347e-01	4.02727229e-01	1.82397466e-02	5.11721093e-01	-4.75241600e-01	1.82397466e-02	-1.82397466e-02	-9.07541176e-02	-8.96208576e-01
1583            	3.64788946e-02	7.07060713e-18	-9.86967394e-01	4.93483697e-01	4.02728465e-01	1.82394473e-02	5.11723144e-01	-4.75244250e-01	1.82394473e-02	-1.82394473e-02	-9.07552318e-02	-8.96212162e-01
1584            	3.64776653e-02	7.07060736e-18	-9.86986010e-01	4.93493005e-01	4.02734355e-01	1.82388327e-02	5.11731838e-01	-4.75254172e-01	1.82388327e-02	-1.82388327e-02	-9.07586501e-02	-8.96227360e-01
1585            	3.64770257e-02	7.07060746e-18	-9.86990934e-01	4.93495467e-01	4.02735641e-01	1.82385129e-02	5.11733980e-01	-4.75256954e-01	1.82385129e-02	-1.82385129e-02	-9.07598266e-02	-8.96231108e-01
1586            	3.64757269e-02	7.07060770e-18	-9.87010186e-01	4.93505093e-01	4.02741714e-01	1.82378635e-02	5.11742957e-01	-4.75267230e-01	1.82378635e-02	-1.82378635e-02	-9.07633795e-02	-8.96246807e-01
1587            	3.64748984e-02	7.07060788e-18	-9.87018042e-01	4.93509021e-01	4.02743935e-01	1.82374492e-02	5.11746470e-01	-4.75271572e-01	1.82374492e-02	-1.82374492e-02	-9.07650859e-02	-8.96252956e-01
1588            	3.64740470e-02	7.07060802e-18	-9.87028512e-01	4.93514256e-01	4.02747107e-01	1.82370235e-02	5.11751279e-01	-4.75277232e-01	1.82370235e-02	-1.82370235e-02	-9.07671489e-02	-8.96261363e-01
1589            	3.64730833e-02	7.07060822e-18	-9.87044073e-01	4.93522037e-01	4.02752086e-01	1.82365416e-02	5.11758578e-01	-4.75285495e-01	1.82365416e-02	-1.82365416e-02	-9.07699510e-02	-8.96274122e-01
1590            	3.64724535e-02	7.07060831e-18	-9.87049050e-01	4.93524525e-01	4.02753380e-01	1.82362268e-02	5.11760752e-01	-4.75288298e-01	1.82362268e-02	-1.82362268e-02	-9.07711450e-02	-8.96277905e-01
1591            	3.64711554e-02	7.07060857e-18	-9.87068445e-01	4.93534222e-01	4.02759476e-01	1.82355777e-02	5.11769800e-01	-4.75298645e-01	1.82355777e-02	-1.82355777e-02	-9.07747460e-02	-8.96293699e-01
1592            	3.64705112e-02	7.07060867e-18	-9.87073457e-01	4.93536729e-01	4.02760791e-01	1.82352556e-02	5.11771984e-01	-4.75301473e-01	1.82352556e-02	-1.82352556e-02	-9.07759374e-02	-8.96297520e-01
1593            	3.64693088e-02	7.07060891e-18	-9.87092183e-01	4.93546092e-01	4.02766788e-01	1.82346544e-02	5.11780746e-01	-4.75311437e-01	1.82346544e-02	-1.82346544e-02	-9.07793032e-02	-8.96312880e-01
1594            	3.64686955e-02	7.07060901e-18	-9.87096814e-01	4.93548407e-01	4.02767986e-01	1.82343478e-02	5.11782755e-01	-4.75314059e-01	1.82343478e-02	-1.82343478e-02	-9.07804207e-02	-8.96316393e-01
1595            	3.64675712e-02	7.07060922e-18	-9.87111653e-01	4.93555826e-01	4.02772534e-01	1.82337856e-02	5.11789612e-01	-4.75322041e-01	1.82337856e-02	-1.82337856e-02	-9.07832923e-02	-8.96328361e-01
1596            	3.64666655e-02	7.07060940e-18	-9.87124044e-01	4.93562022e-01	4.02776384e-01	1.82333328e-02	5.11795355e-01	-4.75328689e-01	1.82333328e-02	-1.82333328e-02	-9.07856381e-02	-8.96338406e-01
1597            	3.64658546e-02	7.07060955e-18	-9.87134455e-01	4.93567227e-01	4.02779569e-01	1.82329273e-02	5.11800155e-01	-4.75334300e-01	1.82329273e-02	-1.82329273e-02	-9.07876583e-02	-8.96346797e-01
1598            	3.64650080e-02	7.07060973e-18	-9.87145255e-01	4.93572627e-01	4.02782858e-01	1.82325040e-02	5.11805131e-01	-4.75340123e-01	1.82325040e-02	-1.82325040e-02	-9.07897689e-02	-8.96355486e-01
1599            	3.64640971e-02	7.07060988e-18	-9.87156960e-01	4.93578480e-01	4.02786438e-01	1.82320485e-02	5.11810529e-01	-4.75346431e-01	1.82320485e-02	-1.82320485e-02	-9.07920415e-02	-8.96364918e-01
1600            	3.64631729e-02	7.07061005e-18	-9.87168779e-01	4.93584390e-01	4.02790060e-01	1.82315864e-02	5.11815976e-01	-4.75352803e-01	1.82315864e-02	-1.82315864e-02	-9.07943295e-02	-8.96374450e-01
1601            	3.64622712e-02	7.07061021e-18	-9.87180121e-01	4.93590060e-01	4.02793524e-01	1.82311356e-02	5.11821196e-01	-4.75358925e-01	1.82311356e-02	-1.82311356e-02	-9.07965361e-02	-8.96383585e-01
1602            	3.64613973e-02	7.07061039e-18	-9.87190994e-01	4.93595497e-01	4.02796826e-01	1.82306986e-02	5.11826195e-01	-4.75364798e-01	1.82306986e-02	-1.82306986e-02	-9.07986705e-02	-8.96392323e-01
1603            	3.64605281e-02	7.07061054e-18	-9.87201732e-01	4.93600866e-01	4.02800076e-01	1.82302641e-02	5.11831130e-01	-4.75370602e-01	1.82302641e-02	-1.82302641e-02	-9.08007899e-02	-8.96400942e-01
1604            	3.64596492e-02	7.07061069e-18	-9.87212745e-01	4.93606372e-01	4.02803419e-01	1.82298246e-02	5.11836197e-01	-4.75376548e-01	1.82298246e-02	-1.82298246e-02	-9.08029532e-02	-8.96409792e-01
1605            	3.64587646e-02	7.07061088e-18	-9.87224288e-01	4.93612144e-01	4.02806957e-01	1.82293823e-02	5.11841526e-01	-4.75382762e-01	1.82293823e-02	-1.82293823e-02	-9.08051876e-02	-8.96419101e-01
1606            	3.64578440e-02	7.07061107e-18	-9.87238778e-01	4.93619389e-01	4.02811593e-01	1.82289220e-02	5.11848311e-01	-4.75390467e-01	1.82289220e-02	-1.82289220e-02	-9.08077961e-02	-8.96430982e-01
1607            	3.64572584e-02	7.07061115e-18	-9.87243158e-01	4.93621579e-01	4.02812713e-01	1.82286292e-02	5.11850208e-01	-4.75392950e-01	1.82286292e-02	-1.82286292e-02	-9.08088657e-02	-8.96434292e-01
1608            	3.64560348e-02	7.07061138e-18	-9.87260034e-01	4.93630017e-01	4.02817937e-01	1.82280174e-02	5.11858034e-01	-4.75402000e-01	1.82280174e-02	-1.82280174e-02	-9.08120796e-02	-8.96447954e-01
1609            	3.64554225e-02	7.07061147e-18	-9.87264895e-01	4.93632448e-01	4.02819221e-01	1.82277113e-02	5.11860159e-01	-4.75404736e-01	1.82277113e-02	-1.82277113e-02	-9.08132266e-02	-8.96451668e-01
1610            	3.64542697e-02	7.07061170e-18	-9.87283340e-01	4.93641670e-01	4.02825143e-01	1.82271348e-02	5.11868805e-01	-4.75414535e-01	1.82271348e-02	-1.82271348e-02	-9.08165272e-02	-8.96466813e-01
1611            	3.64536854e-02	7.07061179e-18	-9.87287804e-01	4.93643902e-01	4.02826305e-01	1.82268427e-02	5.11870745e-01	-4.75417059e-01	1.82268427e-02	-1.82268427e-02	-9.08175974e-02	-8.96470207e-01
1612            	3.64526325e-02	7.07061200e-18	-9.87301787e-01	4.93650894e-01	4.02830600e-01	1.82263162e-02	5.11877210e-01	-4.75424577e-01	1.82263162e-02	-1.82263162e-02	-9.08202932e-02	-8.96481494e-01
1613            	3.64517747e-02	7.07061217e-18	-9.87313586e-01	4.93656793e-01	4.02834275e-01	1.82258874e-02	5.11882681e-01	-4.75430906e-01	1.82258874e-02	-1.82258874e-02	-9.08225186e-02	-8.96491068e-01
1614            	3.64510060e-02	7.07061231e-18	-9.87323384e-01	4.93661692e-01	4.02837268e-01	1.82255030e-02	5.11887195e-01	-4.75436189e-01	1.82255030e-02	-1.82255030e-02	-9.08244242e-02	-8.96498960e-01
1615            	3.64502085e-02	7.07061247e-18	-9.87333371e-01	4.93666685e-01	4.02840294e-01	1.82251042e-02	5.11891790e-01	-4.75441581e-01	1.82251042e-02	-1.82251042e-02	-9.08263919e-02	-8.96506979e-01
1616            	3.64493453e-02	7.07061262e-18	-9.87344363e-01	4.93672181e-01	4.02843645e-01	1.82246727e-02	5.11896854e-01	-4.75447509e-01	1.82246727e-02	-1.82246727e-02	-9.08285359e-02	-8.96515827e-01
1617            	3.64484634e-02	7.07061277e-18	-9.87355676e-01	4.93677838e-01	4.02847114e-01	1.82242317e-02	5.11902070e-01	-4.75453606e-01	1.82242317e-02	-1.82242317e-02	-9.08307237e-02	-8.96524953e-01
1618            	3.64476067e-02	7.07061296e-18	-9.87366659e-01	4.93683330e-01	4.02850484e-01	1.82238033e-02	5.11907133e-01	-4.75459526e-01	1.82238033e-02	-1.82238033e-02	-9.08328461e-02	-8.96533813e-01
1619            	3.64467749e-02	7.07061310e-18	-9.87377049e-01	4.93688524e-01	4.02853649e-01	1.82233874e-02	5.11911912e-01	-4.75465137e-01	1.82233874e-02	-1.82233874e-02	-9.08348758e-02	-8.96542173e-01
1620            	3.64459527e-02	7.07061324e-18	-9.87387138e-01	4.93693569e-01	4.02856701e-01	1.82229764e-02	5.11916545e-01	-4.75470593e-01	1.82229764e-02	-1.82229764e-02	-9.08368679e-02	-8.96550270e-01
1621            	3.64451273e-02	7.07061340e-18	-9.87397441e-01	4.93698721e-01	4.02859822e-01	1.82225636e-02	5.11921284e-01	-4.75476157e-01	1.82225636e-02	-1.82225636e-02	-9.08388992e-02	-8.96558542e-01
1622            	3.64442926e-02	7.07061355e-18	-9.87408076e-01	4.93704038e-01	4.02863061e-01	1.82221463e-02	5.11926184e-01	-4.75481892e-01	1.82221463e-02	-1.82221463e-02	-9.08409768e-02	-8.96567099e-01
1623            	3.64434529e-02	7.07061370e-18	-9.87419167e-01	4.93709584e-01	4.02866475e-01	1.82217264e-02	5.11931310e-01	-4.75487857e-01	1.82217264e-02	-1.82217264e-02	-9.08431082e-02	-8.96576059e-01
1624            	3.64426327e-02	7.07061388e-18	-9.87430001e-01	4.93715000e-01	4.02869816e-01	1.82213164e-02	5.11936317e-01	-4.75493684e-01	1.82213164e-02	-1.82213164e-02	-9.08451841e-02	-8.96584816e-01
1625            	3.64418203e-02	7.07061402e-18	-9.87440297e-01	4.93720149e-01	4.02872969e-01	1.82209102e-02	5.11941059e-01	-4.75499238e-01	1.82209102e-02	-1.82209102e-02	-9.08471796e-02	-8.96593118e-01
1626            	3.64410012e-02	7.07061417e-18	-9.87450483e-01	4.93725241e-01	4.02876072e-01	1.82205006e-02	5.11945742e-01	-4.75504741e-01	1.82205006e-02	-1.82205006e-02	-9.08491693e-02	-8.96601313e-01
1627            	3.64401779e-02	7.07061434e-18	-9.87460821e-01	4.93730410e-01	4.02879219e-01	1.82200890e-02	5.11950499e-01	-4.75510321e-01	1.82200890e-02	-1.82200890e-02	-9.08511917e-02	-8.96609629e-01
1628            	3.64393537e-02	7.07061448e-18	-9.87471236e-01	4.93735618e-01	4.02882391e-01	1.82196768e-02	5.11955295e-01	-4.75515941e-01	1.82196768e-02	-1.82196768e-02	-9.08532270e-02	-8.96618009e-01
1629            	3.64387596e-02	7.07061455e-18	-9.87476806e-01	4.93738403e-01	4.02883943e-01	1.82193798e-02	5.11957783e-01	-4.75519023e-01	1.82193798e-02	-1.82193798e-02	-9.08544600e-02	-8.96622346e-01
1630            	3.64375899e-02	7.07061484e-18	-9.87497577e-01	4.93748789e-01	4.02890680e-01	1.82187950e-02	5.11967584e-01	-4.75529994e-01	1.82187950e-02	-1.82187950e-02	-9.08581086e-02	-8.96639469e-01
1631            	3.64370503e-02	7.07061493e-18	-9.87501123e-01	4.93750562e-01	4.02891541e-01	1.82185251e-02	5.11969087e-01	-4.75532037e-01	1.82185251e-02	-1.82185251e-02	-9.08590211e-02	-8.96642102e-01
1632            	3.64361124e-02	7.07061504e-18	-9.87510795e-01	4.93755397e-01	4.02894349e-01	1.82180562e-02	5.11973454e-01	-4.75537341e-01	1.82180562e-02	-1.82180562e-02	-9.08610481e-02	-8.96649747e-01
1633            	3.64352437e-02	7.07061522e-18	-9.87521922e-01	4.93760961e-01	4.02897772e-01	1.82176218e-02	5.11978583e-01	-4.75543339e-01	1.82176218e-02	-1.82176218e-02	-9.08631895e-02	-8.96658733e-01
1634            	3.64344664e-02	7.07061537e-18	-9.87532981e-01	4.93766490e-01	4.02901232e-01	1.82172332e-02	5.11983724e-01	-4.75549257e-01	1.82172332e-02	-1.82172332e-02	-9.08652583e-02	-8.96667723e-01
1635            	3.64337184e-02	7.07061551e-18	-9.87543398e-01	4.93771699e-01	4.02904467e-01	1.82168592e-02	5.11988558e-01	-4.75554840e-01	1.82168592e-02	-1.82168592e-02	-9.08672322e-02	-8.96676166e-01
1636            	3.64331843e-02	7.07061560e-18	-9.87548659e-01	4.93774329e-01	4.02905948e-01	1.82165921e-02	5.11990921e-01	-4.75557737e-01	1.82165921e-02	-1.82165921e-02	-9.08683817e-02	-8.96680277e-01
1637            	3.64320290e-02	7.07061584e-18	-9.87568499e-01	4.93784249e-01	4.02912343e-01	1.82160145e-02	5.12000264e-01	-4.75568235e-01	1.82160145e-02	-1.82160145e-02	-9.08719065e-02	-8.96696592e-01
1638            	3.64314869e-02	7.07061593e-18	-9.87572096e-01	4.93786048e-01	4.02913228e-01	1.82157434e-02	5.12001792e-01	-4.75570305e-01	1.82157434e-02	-1.82157434e-02	-9.08728202e-02	-8.96699276e-01
1639            	3.64305224e-02	7.07061609e-18	-9.87582116e-01	4.93791058e-01	4.02916152e-01	1.82152612e-02	5.12006319e-01	-4.75575797e-01	1.82152612e-02	-1.82152612e-02	-9.08749055e-02	-8.96707210e-01
1640            	3.64296781e-02	7.07061624e-18	-9.87592749e-01	4.93796375e-01	4.02919413e-01	1.82148391e-02	5.12011214e-01	-4.75581536e-01	1.82148391e-02	-1.82148391e-02	-9.08769620e-02	-8.96715787e-01
1641            	3.64288969e-02	7.07061647e-18	-9.87606038e-01	4.93803019e-01	4.02923717e-01	1.82144485e-02	5.12017468e-01	-4.75588571e-01	1.82144485e-02	-1.82144485e-02	-9.08793018e-02	-8.96726736e-01
1642            	3.64284091e-02	7.07061653e-18	-9.87609676e-01	4.93804838e-01	4.02924632e-01	1.82142046e-02	5.12019043e-01	-4.75590634e-01	1.82142046e-02	-1.82142046e-02	-9.08802063e-02	-8.96729470e-01
1643            	3.64274252e-02	7.07061666e-18	-9.87621564e-01	4.93810782e-01	4.02928170e-01	1.82137126e-02	5.12024495e-01	-4.75597069e-01	1.82137126e-02	-1.82137126e-02	-9.08826123e-02	-8.96738952e-01
1644            	3.64265866e-02	7.07061684e-18	-9.87633012e-01	4.93816506e-01	4.02931729e-01	1.82132933e-02	5.12029799e-01	-4.75603213e-01	1.82132933e-02	-1.82132933e-02	-9.08847769e-02	-8.96748235e-01
1645            	3.64258519e-02	7.07061698e-18	-9.87643158e-01	4.93821579e-01	4.02934909e-01	1.82129260e-02	5.12034505e-01	-4.75608653e-01	1.82129260e-02	-1.82129260e-02	-9.08866700e-02	-8.96756488e-01
1646            	3.64253211e-02	7.07061705e-18	-9.87648120e-01	4.93824060e-01	4.02936296e-01	1.82126605e-02	5.12036721e-01	-4.75611400e-01	1.82126605e-02	-1.82126605e-02	-9.08877640e-02	-8.96760356e-01
1647            	3.64242577e-02	7.07061732e-18	-9.87667035e-01	4.93833518e-01	4.02942441e-01	1.82121288e-02	5.12045646e-01	-4.75621389e-01	1.82121288e-02	-1.82121288e-02	-9.08910764e-02	-8.96775959e-01
1648            	3.64237450e-02	7.07061740e-18	-9.87670486e-01	4.93835243e-01	4.02943288e-01	1.82118725e-02	5.12047116e-01	-4.75623371e-01	1.82118725e-02	-1.82118725e-02	-9.08919551e-02	-8.96778531e-01
1649            	3.64228349e-02	7.07061754e-18	-9.87680059e-01	4.93840029e-01	4.02946069e-01	1.82114174e-02	5.12051447e-01	-4.75628612e-01	1.82114174e-02	-1.82114174e-02	-9.08939603e-02	-8.96786098e-01
1650            	3.64220087e-02	7.07061768e-18	-9.87690460e-01	4.93845230e-01	4.02949245e-01	1.82110044e-02	5.12056234e-01	-4.75634226e-01	1.82110044e-02	-1.82110044e-02	-9.08959845e-02	-8.96794475e-01
1651            	3.64212753e-02	7.07061781e-18	-9.87700640e-01	4.93850320e-01	4.02952413e-01	1.82106376e-02	5.12060958e-01	-4.75639683e-01	1.82106376e-02	-1.82106376e-02	-9.08979073e-02	-8.96802733e-01
1652            	3.64205629e-02	7.07061797e-18	-9.87710568e-01	4.93855284e-01	4.02955500e-01	1.82102815e-02	5.12065566e-01	-4.75645003e-01	1.82102815e-02	-1.82102815e-02	-9.08997841e-02	-8.96810784e-01
1653            	3.64200507e-02	7.07061803e-18	-9.87715648e-01	4.93857824e-01	4.02956941e-01	1.82100254e-02	5.12067850e-01	-4.75647799e-01	1.82100254e-02	-1.82100254e-02	-9.09008835e-02	-8.96814765e-01
1654            	3.64189391e-02	7.07061826e-18	-9.87734619e-01	4.93867309e-01	4.02963072e-01	1.82094695e-02	5.12076779e-01	-4.75657840e-01	1.82094695e-02	-1.82094695e-02	-9.09042369e-02	-8.96830382e-01
1655            	3.64184294e-02	7.07061837e-18	-9.87738034e-01	4.93869017e-01	4.02963914e-01	1.82092147e-02	5.12078232e-01	-4.75659802e-01	1.82092147e-02	-1.82092147e-02	-9.09051031e-02	-8.96832931e-01
1656            	3.64175262e-02	7.07061850e-18	-9.87747376e-01	4.93873688e-01	4.02966634e-01	1.82087631e-02	5.12082451e-01	-4.75664925e-01	1.82087631e-02	-1.82087631e-02	-9.09070544e-02	-8.96840322e-01
1657            	3.64167384e-02	7.07061867e-18	-9.87757220e-01	4.93878610e-01	4.02969636e-01	1.82083692e-02	5.12086979e-01	-4.75670241e-01	1.82083692e-02	-1.82083692e-02	-9.09089746e-02	-8.96848246e-01
1658            	3.64160323e-02	7.07061880e-18	-9.87767176e-01	4.93883588e-01	4.02972733e-01	1.82080162e-02	5.12091604e-01	-4.75675572e-01	1.82080162e-02	-1.82080162e-02	-9.09108554e-02	-8.96856321e-01
1659            	3.64153457e-02	7.07061893e-18	-9.87776703e-01	4.93888352e-01	4.02975684e-01	1.82076728e-02	5.12096024e-01	-4.75680679e-01	1.82076728e-02	-1.82076728e-02	-9.09126678e-02	-8.96864035e-01
1660            	3.64146408e-02	7.07061908e-18	-9.87785928e-01	4.93892964e-01	4.02978516e-01	1.82073204e-02	5.12100285e-01	-4.75685644e-01	1.82073204e-02	-1.82073204e-02	-9.09144483e-02	-8.96871480e-01
1661            	3.64139039e-02	7.07061921e-18	-9.87795103e-01	4.93897552e-01	4.02981313e-01	1.82069519e-02	5.12104504e-01	-4.75690600e-01	1.82069519e-02	-1.82069519e-02	-9.09162381e-02	-8.96878865e-01
1662            	3.64131551e-02	7.07061936e-18	-9.87804375e-01	4.93902187e-01	4.02984134e-01	1.82065775e-02	5.12108765e-01	-4.75695610e-01	1.82065775e-02	-1.82065775e-02	-9.09180531e-02	-8.96886321e-01
1663            	3.64126124e-02	7.07061942e-18	-9.87809466e-01	4.93904733e-01	4.02985557e-01	1.82063062e-02	5.12111039e-01	-4.75698427e-01	1.82063062e-02	-1.82063062e-02	-9.09191763e-02	-8.96890290e-01
1664            	3.64115402e-02	7.07061966e-18	-9.87828032e-01	4.93914016e-01	4.02991562e-01	1.82057701e-02	5.12119786e-01	-4.75708246e-01	1.82057701e-02	-1.82057701e-02	-9.09224540e-02	-8.96905578e-01
1665            	3.64110602e-02	7.07061976e-18	-9.87831237e-01	4.93915619e-01	4.02992341e-01	1.82055301e-02	5.12121149e-01	-4.75710088e-01	1.82055301e-02	-1.82055301e-02	-9.09232777e-02	-8.96907959e-01
1666            	3.64102402e-02	7.07061986e-18	-9.87840054e-01	4.93920027e-01	4.02994924e-01	1.82051201e-02	5.12125147e-01	-4.75714907e-01	1.82051201e-02	-1.82051201e-02	-9.09251030e-02	-8.96914951e-01
1667            	3.64094787e-02	7.07062002e-18	-9.87849866e-01	4.93924933e-01	4.02997943e-01	1.82047393e-02	5.12129672e-01	-4.75720193e-01	1.82047393e-02	-1.82047393e-02	-9.09269896e-02	-8.96922876e-01
1668            	3.64087831e-02	7.07062015e-18	-9.87859491e-01	4.93929745e-01	4.03000938e-01	1.82043915e-02	5.12134137e-01	-4.75725354e-01	1.82043915e-02	-1.82043915e-02	-9.09288071e-02	-8.96930684e-01
1669            	3.64080977e-02	7.07062027e-18	-9.87868903e-01	4.93934451e-01	4.03003856e-01	1.82040489e-02	5.12138500e-01	-4.75730403e-01	1.82040489e-02	-1.82040489e-02	-9.09305957e-02	-8.96938307e-01
1670            	3.64076052e-02	7.07062035e-18	-9.87873886e-01	4.93936943e-01	4.03005275e-01	1.82038026e-02	5.12140745e-01	-4.75733140e-01	1.82038026e-02	-1.82038026e-02	-9.09316683e-02	-8.96942218e-01
1671            	3.64065510e-02	7.07062057e-18	-9.87892022e-01	4.93946011e-01	4.03011137e-01	1.82032755e-02	5.12149287e-01	-4.75742736e-01	1.82032755e-02	-1.82032755e-02	-9.09348741e-02	-8.96957148e-01
1672            	3.64060730e-02	7.07062067e-18	-9.87895266e-01	4.93947633e-01	4.03011941e-01	1.82030365e-02	5.12150669e-01	-4.75744596e-01	1.82030365e-02	-1.82030365e-02	-9.09356918e-02	-8.96959574e-01
1673            	3.64052249e-02	7.07062079e-18	-9.87903995e-01	4.93951998e-01	4.03014483e-01	1.82026125e-02	5.12154610e-01	-4.75749385e-01	1.82026125e-02	-1.82026125e-02	-9.09375147e-02	-8.96966480e-01
1674            	3.64044799e-02	7.07062095e-18	-9.87913139e-01	4.93956570e-01	4.03017263e-01	1.82022399e-02	5.12158810e-01	-4.75754330e-01	1.82022399e-02	-1.82022399e-02	-9.09393070e-02	-8.96973832e-01
1675            	3.64038051e-02	7.07062107e-18	-9.87922443e-01	4.93961221e-01	4.03020144e-01	1.82019026e-02	5.12163124e-01	-4.75759319e-01	1.82019026e-02	-1.82019026e-02	-9.09410777e-02	-8.96981365e-01
1676            	3.64031465e-02	7.07062120e-18	-9.87931615e-01	4.93965808e-01	4.03022985e-01	1.82015733e-02	5.12167381e-01	-4.75764234e-01	1.82015733e-02	-1.82015733e-02	-9.09428224e-02	-8.96988793e-01
1677            	3.64024766e-02	7.07062134e-18	-9.87940425e-01	4.93970212e-01	4.03025692e-01	1.82012383e-02	5.12171451e-01	-4.75768974e-01	1.82012383e-02	-1.82012383e-02	-9.09445207e-02	-8.96995904e-01
1678            	3.64017810e-02	7.07062146e-18	-9.87949065e-01	4.93974532e-01	4.03028326e-01	1.82008905e-02	5.12175423e-01	-4.75773642e-01	1.82008905e-02	-1.82008905e-02	-9.09462060e-02	-8.97002859e-01
1679            	3.64010742e-02	7.07062160e-18	-9.87957764e-01	4.93978882e-01	4.03030971e-01	1.82005371e-02	5.12179419e-01	-4.75778345e-01	1.82005371e-02	-1.82005371e-02	-9.09479110e-02	-8.97009853e-01
1680            	3.64005592e-02	7.07062165e-18	-9.87962600e-01	4.93981300e-01	4.03032326e-01	1.82002796e-02	5.12181580e-01	-4.75781020e-01	1.82002796e-02	-1.82002796e-02	-9.09489744e-02	-8.97013626e-01
