# ccx tau_xx tau_yy tau_zz cp yplus
0.430219 -3.84699e-05 -6.04352e-06 -2.5044e-21 -1.95992 1.78327
0.426382 -3.94016e-05 -6.06456e-06 -1.21072e-26 -1.98598 1.80044
0.42257 -3.95299e-05 -6.25779e-06 2.53419e-21 -2.01538 1.79291
0.418779 -3.97462e-05 -6.53853e-06 -7.34684e-40 -2.04682 1.78772
0.415014 -4.08941e-05 -6.65635e-06 -6.13963e-38 -2.08406 1.80233
0.411271 -4.35195e-05 -6.36597e-06 -1.0359e-37 -2.11694 1.85404
0.407549 -4.50137e-05 -6.26691e-06 -2.61754e-21 -2.14072 1.88443
0.403853 -4.50487e-05 -6.45749e-06 2.6321e-21 -2.16939 1.87515
0.400175 -4.52997e-05 -6.67612e-06 -2.64446e-21 -2.19907 1.87049
0.396524 -4.5716e-05 -6.98456e-06 4.16992e-23 -2.23326 1.8695
0.392898 -4.82289e-05 -6.69868e-06 -6.76773e-27 -2.27221 1.91012
0.389289 -5.06427e-05 -6.41173e-06 -2.71261e-21 -2.29302 1.96045
0.385704 -5.04807e-05 -6.64266e-06 5.38532e-21 -2.32112 1.9479
0.382144 -5.08319e-05 -6.80701e-06 2.66326e-21 -2.34986 1.94511
0.378603 -5.10701e-05 -7.10785e-06 4.25745e-23 -2.38164 1.94056
0.375087 -5.27092e-05 -7.04894e-06 4.27062e-23 -2.41945 1.96111
0.371592 -5.51995e-05 -6.74973e-06 -8.5465e-23 -2.44667 2.00527
0.368117 -5.59737e-05 -6.79884e-06 -2.70963e-21 -2.47238 2.01425
0.364668 -5.62713e-05 -6.95288e-06 -6.94276e-38 -2.50098 2.01048
0.361237 -5.66087e-05 -7.15755e-06 -5.5659e-21 -2.53073 2.00755
0.35783 -5.70873e-05 -7.43555e-06 2.76147e-21 -2.56442 2.0073
0.354446 -5.93492e-05 -7.18806e-06 8.7685e-23 -2.60264 2.03756
0.35108 -6.16166e-05 -6.94292e-06 -4.39422e-23 -2.62505 2.07704
0.347737 -6.16295e-05 -7.16508e-06 2.83595e-21 -2.65401 2.06871
0.344419 -6.20767e-05 -7.31938e-06 -4.45436e-23 -2.68369 2.06757
0.341117 -6.22974e-05 -7.63205e-06 8.95362e-23 -2.71602 2.06302
0.337839 -6.3557e-05 -7.737e-06 -2.92862e-21 -2.75512 2.07504
0.334585 -6.67462e-05 -7.27565e-06 1.43931e-21 -2.78991 2.12271
0.331346 -6.8736e-05 -7.07683e-06 1.39802e-21 -2.81123 2.15541
0.328131 -6.86376e-05 -7.30614e-06 1.50146e-21 -2.83943 2.14593
0.32494 -6.8826e-05 -7.51314e-06 1.50929e-21 -2.86853 2.14098
0.321764 -6.87052e-05 -7.97185e-06 1.42622e-21 -2.90226 2.13179
0.318612 -7.08883e-05 -7.83734e-06 1.47722e-21 -2.94734 2.15683
0.315483 -7.55049e-05 -7.01798e-06 -4.59919e-23 -2.9762 2.22885
0.312369 -7.7213e-05 -6.82588e-06 4.61105e-23 -2.99236 2.25718
0.309278 -7.67583e-05 -7.07659e-06 -4.65287e-23 -3.01678 2.24345
0.30621 -7.66434e-05 -7.30505e-06 1.49807e-21 -3.04247 2.23477
0.303158 -7.62102e-05 -7.80851e-06 9.4246e-23 -3.07372 2.22199
0.300128 -7.86174e-05 -7.56759e-06 1.51097e-21 -3.11857 2.24911
0.297121 -8.39014e-05 -6.53527e-06 -1.55176e-21 -3.14285 2.32887
0.29413 -8.55938e-05 -6.29013e-06 1.50828e-21 -3.15249 2.35725
0.291159 -8.48205e-05 -6.56459e-06 -2.86986e-42 -3.17174 2.34046
0.288211 -8.47119e-05 -6.72116e-06 1.53222e-21 -3.1926 2.33282
0.285281 -8.44447e-05 -7.04304e-06 -3.56322e-38 -3.2171 2.32327
0.282371 -8.566e-05 -7.02852e-06 -1.49969e-21 -3.25031 2.33366
0.279482 -8.92119e-05 -6.37343e-06 -4.83854e-23 -3.2763 2.38104
0.276613 -9.10757e-05 -6.10965e-06 4.85175e-23 -3.28675 2.40881
0.27376 -9.05516e-05 -6.35085e-06 -5.15687e-27 -3.30552 2.39638
0.27093 -9.07419e-05 -6.44387e-06 -4.92405e-23 -3.32568 2.39337
0.268121 -9.09166e-05 -6.59332e-06 1.70068e-38 -3.34762 2.39022
0.265328 -9.1332e-05 -6.73867e-06 2.48707e-23 -3.37273 2.39027
0.262556 -9.28177e-05 -6.59709e-06 -2.49953e-23 -3.40059 2.40458
0.259805 -9.42329e-05 -6.50635e-06 -7.783e-22 -3.42007 2.42127
0.257072 -9.43388e-05 -6.68353e-06 -2.52321e-23 -3.44463 2.41743
0.254357 -9.4778e-05 -6.78322e-06 8.12201e-22 -3.47063 2.41783
0.251663 -9.48232e-05 -7.01519e-06 9.18355e-40 -3.498 2.41334
0.24899 -9.46238e-05 -7.43542e-06 -8.49483e-22 -3.53095 2.40606
0.246333 -9.74607e-05 -7.05563e-06 8.47374e-22 -3.57696 2.43623
0.243695 -0.000101838 -6.37306e-06 -1.61934e-21 -3.59764 2.49539
0.241078 -0.000102016 -6.54308e-06 -5.16473e-23 -3.61998 2.49693
0.238479 -0.00010152 -6.79801e-06 -8.05491e-22 -3.64977 2.48639
0.235897 -0.000100841 -7.10972e-06 -8.11063e-22 -3.68338 2.47366
0.233335 -9.85843e-05 -7.98831e-06 8.47138e-22 -3.7237 2.44207
0.230794 -9.9032e-05 -8.72728e-06 8.2278e-22 -3.79229 2.44404
0.228269 -0.000114222 -6.04359e-06 -2.57242e-23 -3.87877 2.62635
0.22576 -0.000126128 -2.80753e-06 -3.82527e-22 -3.83019 2.8038
0.223271 -0.000118799 -4.30235e-06 2.57236e-23 -3.84237 2.71847
0.220803 -0.000116513 -4.55971e-06 -2.60638e-23 -3.86073 2.68977
0.218351 -0.000112701 -5.37255e-06 2.63689e-23 -3.8881 2.64304
0.215915 -0.000107555 -6.92134e-06 -2.68078e-23 -3.93677 2.58051
0.2135 -0.000115332 -5.9157e-06 4.20632e-22 -4.04395 2.66928
0.211104 -0.000142112 4.59215e-07 -9.18355e-41 -4.08863 3.00164
0.208725 -0.000151601 3.43096e-06 -2.22411e-22 -3.98311 3.15475
0.206362 -0.000139003 1.31149e-06 -7.51984e-23 -3.9688 3.02113
0.204018 -0.000134437 9.23212e-07 -2.48243e-40 -3.96274 2.97197
0.201694 -0.00012736 -3.06306e-07 0 -3.96722 2.89312
0.199388 -0.000118852 -2.59921e-06 -4.92644e-46 -4.0014 2.79583
0.197098 -0.000132834 -2.38932e-07 3.58871e-28 -4.13379 2.95634
0.194825 -0.000164565 9.04145e-06 1.4628e-40 -4.10257 3.35275
0.192573 -0.000166848 1.10955e-05 1.01937e-38 -3.98489 3.42406
0.190342 -0.000154669 8.80995e-06 -7.84889e-22 -3.94019 3.30026
0.188127 -0.000148371 8.0933e-06 -1.83671e-39 -3.90969 3.23691
0.185929 -0.000140467 6.72416e-06 8.18105e-22 -3.89061 3.15324
0.183747 -0.000132014 4.69531e-06 -3.03057e-39 -3.89791 3.06033
0.181584 -0.000142052 6.45745e-06 2.54017e-23 -3.98727 3.17998
0.17944 -0.000168171 1.50117e-05 -2.4237e-23 -3.96148 3.50826
0.177317 -0.000170562 1.71727e-05 -7.93564e-22 -3.83996 3.57705
0.175211 -0.000157953 1.45883e-05 4.89727e-23 -3.79033 3.44824
0.173121 -0.000151142 1.36494e-05 -2.50732e-23 -3.75594 3.38028
0.171049 -0.00014287 1.21242e-05 8.46449e-22 -3.73432 3.29263
0.168995 -0.000132406 9.9665e-06 8.45343e-22 -3.73124 3.17522
0.166958 -0.000136158 1.08469e-05 -2.58638e-23 -3.79735 3.2278
0.164939 -0.00017235 2.12281e-05 -7.35634e-22 -3.87668 3.66819
0.162941 -0.000188762 2.86992e-05 1.82614e-26 -3.65756 3.91591
0.160964 -0.000167599 2.35401e-05 -2.37405e-23 -3.58674 3.69722
0.159003 -0.000159736 2.2425e-05 -2.20405e-39 -3.52024 3.62085
0.157059 -0.000151353 2.08102e-05 1.63475e-21 -3.48014 3.53432
0.155133 -0.000141539 1.87248e-05 -2.58254e-23 -3.44233 3.42667
0.153223 -0.000134744 1.73392e-05 -1.68004e-21 -3.4386 3.35276
0.151329 -0.000158437 2.41183e-05 -1.21618e-23 -3.54486 3.65196
0.149455 -0.000182787 3.36535e-05 1.18285e-23 -3.38782 3.98629
0.147602 -0.000169553 3.10878e-05 1.93888e-38 -3.28344 3.86162
0.145767 -0.000159436 2.89755e-05 0 -3.20659 3.75757
0.143949 -0.000151631 2.73775e-05 -7.34684e-40 -3.15001 3.67705
0.142147 -0.00014465 2.58324e-05 -1.64345e-21 -3.1068 3.60322
0.140361 -0.000136683 2.39998e-05 -8.72437e-39 -3.06883 3.51366
0.138591 -0.000134614 2.378e-05 -1.67049e-21 -3.05996 3.49943
0.136836 -0.000155557 3.05595e-05 1.57465e-21 -3.12133 3.7826
0.135101 -0.000168095 3.65636e-05 1.54572e-21 -2.95248 3.97776
0.133387 -0.000151555 3.19768e-05 2.20405e-39 -2.89417 3.78784
0.131688 -0.000145428 3.08082e-05 5.50903e-27 -2.83158 3.72503
0.130005 -0.000138451 2.91275e-05 1.68669e-21 -2.78937 3.64738
0.128337 -0.000132223 2.75546e-05 1.71366e-21 -2.75653 3.57659
0.126684 -0.000124926 2.58194e-05 -1.37292e-23 -2.72692 3.48839
0.125047 -0.000125025 2.6453e-05 -1.74665e-21 -2.72549 3.50422
0.123425 -0.000149331 3.44234e-05 1.60754e-21 -2.79174 3.85192
0.121824 -0.000162594 4.09553e-05 -2.29589e-41 -2.6183 4.05728
0.120245 -0.000145046 3.57641e-05 1.60404e-21 -2.56155 3.84381
0.11868 -0.000139185 3.45415e-05 1.30439e-23 -2.49739 3.78119
0.11713 -0.000132337 3.27489e-05 4.79505e-27 -2.45303 3.70095
0.115595 -0.000126784 3.12298e-05 1.36668e-23 -2.41685 3.63581
0.114074 -0.000120731 2.96983e-05 1.7762e-21 -2.38471 3.56124
0.112567 -0.000119053 2.99399e-05 -1.46937e-39 -2.36725 3.55201
0.111074 -0.000134296 3.51852e-05 -1.30711e-23 -2.4044 3.79139
0.109601 -0.000147843 4.10898e-05 1.29366e-23 -2.3059 4.00113
0.108148 -0.000138623 3.88385e-05 -1.65098e-21 -2.23248 3.88936
0.106711 -0.00013115 3.6828e-05 -1.33885e-23 -2.17598 3.79837
0.105288 -0.00012531 3.52347e-05 1.37265e-23 -2.12982 3.72766
0.103879 -0.000120253 3.3758e-05 1.78177e-21 -2.09262 3.66558
0.102483 -0.000115554 3.23097e-05 -2.20405e-38 -2.06257 3.60648
0.101102 -0.000111388 3.14206e-05 1.25351e-44 -2.03463 3.55554
0.0997335 -0.000113266 3.28565e-05 6.45225e-40 -2.02458 3.60258
0.0983793 -0.000127269 3.7891e-05 1.46937e-39 -2.03847 3.83623
0.0970442 -0.000133165 4.11773e-05 -1.73891e-21 -1.93465 3.93555
0.0957277 -0.000121732 3.74441e-05 -3.22962e-27 -1.89334 3.77589
0.0944247 -0.000117369 3.62824e-05 -3.04197e-27 -1.84802 3.72292
0.093135 -0.000112177 3.46953e-05 2.90751e-23 -1.81396 3.6536
0.0918585 -0.000107975 3.33779e-05 -2.97168e-23 -1.78616 3.59789
0.090595 -0.000104042 3.20907e-05 1.517e-23 -1.76427 3.54453
0.0893444 -0.000100859 3.14209e-05 -3.94182e-21 -1.74229 3.50446
0.0881066 -0.000104019 3.35936e-05 1.91028e-21 -1.73599 3.57763
0.0868819 -0.000120013 3.93144e-05 8.26519e-39 -1.75745 3.85847
0.0856765 -0.000127276 4.33951e-05 1.76802e-21 -1.65339 3.97386
0.0844901 -0.000115376 3.92811e-05 0 -1.61502 3.79674
0.0833163 -0.000111575 3.82315e-05 3.74743e-21 -1.57038 3.74928
0.0821551 -0.00010687 3.67028e-05 -5.87747e-39 -1.53663 3.68359
0.0810062 -0.000103328 3.55383e-05 -1.46937e-39 -1.50665 3.63571
0.0798696 -0.0001001 3.44618e-05 -9.9425e-22 -1.48208 3.59171
0.0787456 -9.75976e-05 3.37527e-05 1.00946e-21 -1.45914 3.56027
0.0776339 -9.74936e-05 3.42656e-05 0 -1.44087 3.57413
0.076534 -0.000103443 3.67377e-05 7.52707e-24 -1.43774 3.6969
0.0754486 -0.000109903 3.97487e-05 9.47076e-22 -1.4004 3.81595
0.0743796 -0.000107066 3.91626e-05 9.58702e-22 -1.35384 3.77164
0.0733245 -0.000101923 3.73984e-05 0 -1.32189 3.69351
0.0722813 -9.86686e-05 3.631e-05 -1.00322e-21 -1.29213 3.64765
0.0712496 -9.55194e-05 3.52213e-05 -1.17549e-38 -1.26693 3.60201
0.0702299 -9.2841e-05 3.42925e-05 -2.93874e-39 -1.24505 3.56379
0.0692221 -9.05917e-05 3.35161e-05 1.05476e-21 -1.22645 3.53273
0.0682258 -8.90418e-05 3.31138e-05 -8.32285e-24 -1.20887 3.5154
0.0672406 -8.94593e-05 3.37752e-05 1.06942e-21 -1.19427 3.53868
0.0662664 -9.40709e-05 3.59117e-05 -1.59129e-23 -1.18891 3.64338
0.0653051 -9.89898e-05 3.80969e-05 7.89911e-24 -1.16112 3.73889
0.0643589 -9.68525e-05 3.75698e-05 -3.96953e-24 -1.1256 3.70064
0.0634263 -9.25302e-05 3.6016e-05 1.04884e-21 -1.10135 3.62965
0.0625051 -8.974e-05 3.50234e-05 2.02438e-28 -1.07862 3.58694
0.0615946 -8.69492e-05 3.4004e-05 -4.22554e-24 -1.05954 3.54271
0.0606948 -8.4548e-05 3.31329e-05 -1.10022e-21 -1.04311 3.50511
0.059806 -8.2637e-05 3.24278e-05 2.23514e-21 -1.02978 3.47653
0.0589284 -8.1448e-05 3.20438e-05 -5.87747e-39 -1.0179 3.46293
0.0580612 -8.12738e-05 3.23875e-05 0 -1.00469 3.47329
0.0572041 -8.44582e-05 3.46235e-05 2.15942e-21 -0.997378 3.55831
0.0563571 -9.32456e-05 3.82447e-05 3.97134e-24 -1.00132 3.75089
0.0555254 -9.81356e-05 4.07341e-05 1.01496e-21 -0.953007 3.82583
0.0547095 -9.19528e-05 3.84032e-05 4.08097e-24 -0.929123 3.71182
0.0539039 -8.93851e-05 3.75022e-05 0 -0.903412 3.67216
0.0531088 -8.65056e-05 3.64203e-05 -1.08967e-21 -0.882589 3.62469
0.0523243 -8.43144e-05 3.55864e-05 2.08732e-28 -0.863428 3.59009
0.0515495 -8.22984e-05 3.48275e-05 -2.20015e-24 -0.846555 3.55833
0.0507845 -8.06498e-05 3.42266e-05 -1.54972e-40 -0.831455 3.53375
0.0500297 -7.94057e-05 3.38092e-05 1.68059e-38 -0.817866 3.51758
0.0492846 -7.87151e-05 3.36894e-05 -5.60519e-45 -0.80465 3.5139
0.0485486 -7.90833e-05 3.41942e-05 1.81859e-27 -0.792741 3.53506
0.0478224 -8.13303e-05 3.54427e-05 6.4796e-42 -0.784605 3.59742
0.0471069 -8.38679e-05 3.66095e-05 2.93874e-39 -0.76847 3.65329
0.0464028 -8.29074e-05 3.62425e-05 -5.61858e-22 -0.746337 3.63005
0.04571 -8.00779e-05 3.51276e-05 5.71808e-22 -0.730861 3.57832
0.0450268 -7.83469e-05 3.44479e-05 1.13678e-24 -0.715623 3.54994
0.044353 -7.65511e-05 3.37301e-05 5.91806e-22 -0.702443 3.51932
0.0436888 -7.50207e-05 3.31211e-05 -1.16893e-24 -0.690456 3.49401
0.0430334 -7.36429e-05 3.25899e-05 -6.06271e-22 -0.67974 3.47175
0.0423874 -7.25575e-05 3.2199e-05 -2.90938e-29 -0.670165 3.45596
0.0417503 -7.18998e-05 3.19829e-05 -1.23245e-21 -0.661486 3.44996
0.041122 -7.17173e-05 3.20579e-05 6.14984e-22 -0.65298 3.45608
0.0405026 -7.21917e-05 3.2643e-05 0 -0.644051 3.4799
0.0398915 -7.4246e-05 3.40267e-05 -1.40922e-25 -0.63787 3.54182
0.0392892 -7.79253e-05 3.56573e-05 1.40795e-25 -0.633677 3.63621
0.038698 -7.93711e-05 3.6223e-05 -2.93874e-39 -0.610171 3.64813
0.0381179 -7.56343e-05 3.47435e-05 5.94267e-22 -0.599168 3.57158
0.0375467 -7.42343e-05 3.41842e-05 -6.05254e-22 -0.585907 3.54781
0.0369841 -7.233e-05 3.34012e-05 3.00201e-25 -0.575361 3.51165
0.03643 -7.08772e-05 3.27973e-05 1.43493e-42 -0.565469 3.48533
0.0358843 -6.94871e-05 3.22253e-05 6.17287e-25 -0.556783 3.46004
0.0353468 -6.83155e-05 3.17546e-05 2.47586e-29 -0.548935 3.43964
0.0348174 -6.73671e-05 3.13874e-05 -6.30905e-25 -0.541865 3.42445
0.0342961 -6.67335e-05 3.11791e-05 6.50876e-22 -0.535398 3.41715
0.0337826 -6.64788e-05 3.11902e-05 -6.51183e-22 -0.529343 3.41989
0.0332769 -6.66385e-05 3.14935e-05 1.29515e-21 -0.523112 3.43429
0.0327788 -6.74506e-05 3.22623e-05 -1.24551e-24 -0.517016 3.46682
0.0322883 -6.94331e-05 3.35069e-05 1.21895e-24 -0.512976 3.52804
0.0318057 -7.18773e-05 3.45646e-05 -3.09096e-22 -0.506648 3.58852
0.0313329 -7.19713e-05 3.44583e-05 0 -0.49133 3.57133
0.0308698 -6.89792e-05 3.32422e-05 6.34295e-22 -0.483139 3.5056
0.0304141 -6.74503e-05 3.25895e-05 1.26574e-24 -0.473858 3.47483
0.029966 -6.56199e-05 3.17937e-05 -3.31361e-22 -0.466455 3.43584
