# ccx tau_xx tau_yy tau_zz cp yplus
0.00409686 -5.32999e-05 9.75905e-05 2.93874e-39 -0.577897 1.31865
0.00447716 -6.62539e-05 0.000108248 3.11974e-21 -0.59685 1.38599
0.00486856 -7.74489e-05 0.000123324 3.00086e-21 -0.670671 1.45984
0.00527186 -9.26909e-05 0.000144001 -1.12686e-23 -0.751388 1.55722
0.00568796 -0.000106639 0.000162211 -5.87747e-38 -0.903989 1.63179
0.00612239 -0.000180654 0.000252315 -5.1041e-21 -1.05479 2.05363
0.00665821 -0.000133257 0.000141288 9.41064e-24 -1.73209 1.87127
0.00729611 -1.12787e-05 3.12754e-05 -1.02779e-23 -1.18903 0.75418
0.00795984 -6.84379e-05 6.98011e-05 9.71474e-24 -1.17595 1.30484
0.00865166 -8.09234e-05 8.21881e-05 5.87747e-39 -1.24501 1.40452
0.00937405 -0.00013532 0.000129406 4.39544e-21 -1.24493 1.77535
0.0101797 -0.000113056 9.14112e-05 -1.6353e-23 -1.6379 1.66839
0.0110816 -3.58283e-05 3.50757e-05 -4.24625e-21 -1.35456 0.982849
0.0120348 -5.54045e-05 4.35093e-05 -4.06059e-21 -1.30294 1.16107
0.0130351 -8.5643e-05 6.35015e-05 0 -1.30611 1.42147
0.014109 -9.93629e-05 6.64305e-05 -3.6318e-21 -1.41869 1.5375
0.0152921 -4.76877e-05 3.08127e-05 0 -1.44987 1.08716
0.0165683 -1.55489e-05 1.21779e-05 6.87316e-21 -1.23428 0.638316
0.0179138 -4.17299e-05 2.44634e-05 -6.46517e-21 -1.18927 0.998349
0.0193449 -4.56838e-05 2.56289e-05 5.98298e-24 -1.18803 1.04532
0.0208743 -3.43217e-05 1.91799e-05 -2.85503e-24 -1.13259 0.909535
0.0224959 -3.45834e-05 1.89162e-05 5.53501e-21 -1.05726 0.908931
0.0242093 -4.73248e-05 2.47542e-05 2.54956e-24 -1.02046 1.05603
0.982587 -1.58833e-05 -1.30682e-06 -3.91015e-20 0.169411 0.585041
0.948891 -1.95581e-05 -3.02709e-06 -4.16196e-20 0.272728 0.641603
0.917145 -1.54816e-05 -1.90269e-06 -1.67697e-25 0.292641 0.575954
0.886801 -1.3961e-05 -1.19142e-06 -2.29742e-20 0.311806 0.551875
0.857561 -1.23298e-05 -6.14756e-07 1.82083e-25 0.313668 0.522576
0.829308 -1.15103e-05 -1.75893e-07 -3.0871e-21 0.303797 0.50813
0.802059 -1.1001e-05 1.41687e-07 -3.44383e-41 0.28855 0.498995
0.775774 -1.12752e-05 4.03747e-07 -4.59177e-41 0.258664 0.506732
0.750274 -1.21992e-05 5.73969e-07 6.81262e-21 0.23107 0.527685
0.725449 -1.35805e-05 7.01115e-07 2.13165e-25 0.1963 0.556828
0.701392 -1.5298e-05 7.43604e-07 -4.42581e-25 0.170343 0.590483
0.678087 -1.67353e-05 7.11546e-07 7.44294e-21 0.14827 0.616847
0.655328 -1.78879e-05 6.44004e-07 2.32043e-25 0.133886 0.636955
0.633182 -1.86359e-05 5.78163e-07 -1.31006e-29 0.12262 0.649505
0.6117 -1.91838e-05 5.24333e-07 4.03947e-21 0.113462 0.658485
0.590708 -1.96672e-05 4.77944e-07 -8.23583e-21 0.1043 0.666306
0.570278 -2.02271e-05 4.23097e-07 -2.60346e-25 0.0955531 0.67528
0.550444 -2.08096e-05 3.51112e-07 0 0.0886912 0.68444
0.531024 -2.12774e-05 2.73853e-07 2.22446e-21 0.0841007 0.691623
0.512152 -2.15991e-05 2.08176e-07 -2.15239e-41 0.0804881 0.696459
0.493828 -2.18834e-05 1.52866e-07 1.1789e-21 0.076686 0.700728
0.475873 -2.21852e-05 9.39394e-08 2.94151e-25 0.0729245 0.705252
0.458438 -2.26556e-05 2.3817e-08 3.05323e-25 0.0681945 0.712368
0.441482 -2.31132e-05 -7.26711e-08 -1.04162e-30 0.0672625 0.719132
0.424897 -2.33461e-05 -1.49407e-07 6.53207e-22 0.0670151 0.722468
0.408797 -2.35347e-05 -2.09563e-07 -3.39225e-31 0.0667788 0.725194
0.393117 -2.36879e-05 -2.63673e-07 -1.37707e-21 0.066602 0.72741
0.377809 -2.39203e-05 -3.17167e-07 -3.46189e-25 0.0651151 0.73085
0.36296 -2.42707e-05 -3.90216e-07 1.25802e-41 0.0643529 0.73602
0.348496 -2.45678e-05 -4.69557e-07 -4.29722e-41 0.0648435 0.740348
