# ccx tau_xx tau_yy tau_zz cp yplus
0.0659448 -2.85214e-05 -4.77452e-06 -6.67226e-23 0.17741 82.9641
0.0570338 -2.80459e-05 -5.14409e-06 -1.66676e-23 0.19579 82.5291
0.0491478 -2.77142e-05 -5.62866e-06 1.66537e-23 0.200273 82.4586
0.0422869 -2.7556e-05 -6.19187e-06 -3.31424e-23 0.206965 82.6825
0.036381 -2.76519e-05 -7.0444e-06 -3.67342e-40 0.193356 83.5503
0.0313147 -2.82606e-05 -8.1738e-06 0 0.169016 85.321
0.0270382 -2.94188e-05 -9.67148e-06 -3.67342e-40 0.123572 88.0555
0.248895 -5.23815e-05 -9.55236e-07 2.87896e-23 -1.18463 110.409
0.258565 -5.05037e-05 -1.36944e-06 3.08696e-23 -1.12998 108.392
0.269159 -4.90542e-05 -1.68594e-06 -5.24849e-27 -1.0918 106.819
0.280754 -4.77812e-05 -1.96514e-06 -6.6177e-23 -1.06287 105.414
0.293424 -4.65886e-05 -2.22974e-06 3.90391e-24 -1.03333 104.087
0.307248 -4.53703e-05 -2.49199e-06 5.86694e-23 -1.008 102.692
0.322309 -4.39209e-05 -2.75984e-06 1.25336e-22 -0.977318 101.007
0.338692 -4.24214e-05 -2.99466e-06 1.25672e-22 -0.939128 99.2664
0.356488 -4.11246e-05 -3.19125e-06 5.0786e-22 -0.906176 97.7497
0.375787 -4.00317e-05 -3.37351e-06 -2.52412e-22 -0.87932 96.4578
0.396681 -3.90391e-05 -3.56183e-06 -2.52539e-22 -0.855997 95.2649
0.419266 -3.80745e-05 -3.76156e-06 2.60357e-22 -0.833094 94.0866
0.443827 -3.69484e-05 -3.98137e-06 -5.11389e-22 -0.810063 92.6741
0.470547 -3.56703e-05 -4.19035e-06 -7.85875e-24 -0.778509 91.0738
0.499415 -3.44444e-05 -4.37381e-06 -9.9673e-22 -0.746708 89.5316
0.530547 -3.32868e-05 -4.56872e-06 1.00249e-21 -0.717508 88.0621
0.564099 -3.19113e-05 -4.74967e-06 1.17549e-38 -0.687982 86.258
0.600271 -3.04098e-05 -4.89625e-06 -4.40784e-27 -0.645795 84.3172
0.639334 -2.90027e-05 -5.02516e-06 1.97596e-21 -0.607517 82.4783
0.681835 -2.73981e-05 -5.13779e-06 -1.95927e-21 -0.568781 80.3102
0.728119 -2.55186e-05 -5.1727e-06 1.89813e-24 -0.517497 77.7285
0.778396 -2.34648e-05 -5.16183e-06 3.84905e-21 -0.461019 74.7959
0.833304 -2.08194e-05 -4.96143e-06 -3.68325e-24 -0.397593 70.832
0.894317 -1.93293e-05 -4.90248e-06 1.46942e-23 -0.307305 68.6644
0.963312 -1.1593e-05 -3.92378e-06 -6.55358e-21 -0.292636 53.4346
0.0270148 -5.22828e-05 3.36727e-05 2.93874e-39 -1.17579 117.741
0.0309572 -5.2099e-05 3.14557e-05 -6.32206e-23 -1.13385 115.594
0.0351011 -5.23243e-05 2.98164e-05 -2.93874e-39 -1.12016 114.496
0.0394494 -5.27231e-05 2.84605e-05 3.20315e-23 -1.1141 113.749
0.0440032 -5.35451e-05 2.73547e-05 3.20095e-23 -1.11232 113.465
0.0487666 -5.44905e-05 2.64704e-05 -1.59841e-23 -1.13251 113.699
0.0537218 -5.609e-05 2.57059e-05 1.5915e-23 -1.14508 114.298
0.0588874 -5.72853e-05 2.51869e-05 -7.34684e-40 -1.199 115.595
0.0642767 -5.83474e-05 2.4402e-05 6.33702e-23 -1.20624 115.964
0.0698785 -5.96791e-05 2.38127e-05 -6.31395e-23 -1.23864 117.018
0.0756924 -6.1044e-05 2.3181e-05 -1.46937e-39 -1.27417 118.059
0.0817148 -6.28418e-05 2.25872e-05 6.24199e-23 -1.30796 119.471
0.0879601 -6.41161e-05 2.19781e-05 6.22273e-23 -1.37078 121.001
0.0944273 -6.55597e-05 2.11447e-05 -2.20405e-39 -1.38405 122.026
0.101119 -6.66125e-05 2.04016e-05 -1.92378e-24 -1.44681 123.458
0.108034 -6.77851e-05 1.93822e-05 1.90702e-24 -1.45328 124.274
0.115171 -6.89533e-05 1.85071e-05 1.14794e-41 -1.51032 125.731
0.122546 -6.9662e-05 1.73633e-05 0 -1.53246 126.472
0.130161 -7.0468e-05 1.62224e-05 6.07618e-23 -1.5547 127.359
0.138012 -7.07023e-05 1.49692e-05 -1.20585e-22 -1.58783 127.823
0.146082 -7.17759e-05 1.36114e-05 5.95661e-23 -1.57863 128.667
0.154377 -7.20715e-05 1.23778e-05 1.83671e-40 -1.65825 129.526
0.162898 -7.15766e-05 1.06919e-05 9.29351e-25 -1.62246 129.083
0.171654 -7.08992e-05 9.22213e-06 -6.01331e-23 -1.6359 128.759
0.180659 -6.91925e-05 7.53338e-06 -1.83671e-40 -1.60664 127.28
0.189881 -6.83218e-05 5.98671e-06 2.97313e-23 -1.55135 126.489
0.1993 -6.63222e-05 4.70211e-06 -1.48775e-23 -1.57327 124.839
0.208932 -6.35014e-05 3.04005e-06 -1.97734e-24 -1.47005 122.072
0.218799 -6.07491e-05 1.72861e-06 2.32655e-25 -1.41798 119.247
0.228872 -5.7522e-05 5.2908e-07 9.3921e-25 -1.33058 115.881
0.239117 -5.46178e-05 -3.47493e-07 9.47728e-25 -1.24539 112.816
