# ccx tau_xx tau_yy tau_zz cp yplus
0.0351011 -5.28966e-05 3.30564e-05 -2.93874e-39 -1.10427 116.448
0.0394494 -5.30421e-05 3.15566e-05 3.44141e-23 -1.09985 115.387
0.0440032 -5.36343e-05 3.03147e-05 3.44438e-23 -1.10023 114.809
0.0487666 -5.43459e-05 2.92758e-05 -1.71752e-23 -1.12221 114.743
0.0537218 -5.57616e-05 2.83478e-05 1.70721e-23 -1.13704 115.079
0.0588874 -5.67554e-05 2.76899e-05 0 -1.19087 116.098
0.0642767 -5.76394e-05 2.67245e-05 6.77927e-23 -1.1991 116.215
0.0698785 -5.87974e-05 2.59564e-05 -6.74243e-23 -1.23186 117.025
0.0756924 -6.00133e-05 2.51379e-05 4.4081e-39 -1.26816 117.847
0.0817148 -6.17054e-05 2.4379e-05 6.63984e-23 -1.30247 119.088
0.0879601 -6.28319e-05 2.36146e-05 6.60869e-23 -1.36396 120.405
0.0944273 -6.41725e-05 2.26294e-05 -7.34684e-40 -1.37719 121.276
0.101119 -6.50552e-05 2.17444e-05 -2.03696e-24 -1.43777 122.486
0.108034 -6.61092e-05 2.05867e-05 2.01644e-24 -1.44429 123.146
0.115171 -6.71124e-05 1.96003e-05 0 -1.499 124.402
0.122546 -6.76506e-05 1.83552e-05 7.34684e-40 -1.51989 124.943
0.130161 -6.82763e-05 1.71355e-05 6.41191e-23 -1.53991 125.628
0.138012 -6.82651e-05 1.57908e-05 -1.27127e-22 -1.5709 125.825
0.146082 -6.91773e-05 1.4379e-05 6.27684e-23 -1.56079 126.506
0.154377 -6.91812e-05 1.31052e-05 -3.67342e-40 -1.63502 127.049
0.162898 -6.84318e-05 1.14198e-05 9.78398e-25 -1.59751 126.33
0.171654 -6.73728e-05 9.95401e-06 -6.31606e-23 -1.6068 125.594
0.180659 -6.51687e-05 8.26042e-06 -1.83671e-40 -1.57581 123.572
0.189881 -6.3802e-05 6.74737e-06 3.12758e-23 -1.51762 122.244
0.1993 -6.10322e-05 5.55154e-06 -1.56289e-23 -1.53296 119.764
0.208932 -5.7374e-05 4.0141e-06 -2.08211e-24 -1.42772 116.013
0.218799 -5.34536e-05 2.85676e-06 2.45165e-25 -1.36978 111.807
0.228872 -4.89008e-05 1.85448e-06 9.92932e-25 -1.28092 106.761
0.239117 -4.44367e-05 1.21324e-06 1.00688e-24 -1.19522 101.657
