# ccx tau_xx tau_yy tau_zz cp yplus
0.0893444 -8.26203e-05 2.60523e-05 -4.41925e-21 -1.43423 3.17282
0.0881066 -8.74521e-05 2.81345e-05 2.13779e-21 -1.42623 3.27875
0.0868819 -9.93915e-05 3.14704e-05 6.61216e-39 -1.42357 3.50518
0.0856765 -0.000101459 3.3863e-05 2.03006e-21 -1.33094 3.5439
0.0844901 -8.97958e-05 3.03908e-05 2.93874e-39 -1.30663 3.34811
0.0833163 -8.58627e-05 2.92274e-05 4.38725e-21 -1.27214 3.28729
0.0821551 -8.17318e-05 2.79006e-05 0 -1.24492 3.21977
0.0810062 -7.87016e-05 2.69292e-05 0 -1.22059 3.17159
0.0798696 -7.63724e-05 2.62291e-05 -1.16772e-21 -1.19945 3.13634
0.0787456 -7.52634e-05 2.60469e-05 1.17647e-21 -1.17979 3.126
0.0776339 -7.63925e-05 2.67759e-05 -2.93874e-39 -1.16393 3.16258
0.076534 -8.10578e-05 2.84096e-05 8.82545e-24 -1.15388 3.2694
0.0754486 -8.39016e-05 2.97934e-05 1.12285e-21 -1.11525 3.3301
0.0743796 -8.17659e-05 2.96061e-05 1.13787e-21 -1.07533 3.29358
0.0733245 -7.68919e-05 2.80184e-05 0 -1.05183 3.20615
0.0722813 -7.4087e-05 2.7066e-05 -1.19551e-21 -1.02808 3.15874
0.0712496 -7.14874e-05 2.61727e-05 -2.93874e-38 -1.00768 3.11412
0.0702299 -6.94855e-05 2.54972e-05 -2.93874e-39 -0.989483 3.08125
0.0692221 -6.80695e-05 2.50906e-05 1.25515e-21 -0.97268 3.06098
0.0682258 -6.77829e-05 2.51957e-05 -9.80752e-24 -0.95707 3.06639
0.0672406 -6.88723e-05 2.58586e-05 1.25921e-21 -0.944042 3.10295
0.0662664 -7.2411e-05 2.71494e-05 -1.89046e-23 -0.934465 3.19207
0.0653051 -7.46426e-05 2.81881e-05 9.46617e-24 -0.905914 3.24217
0.0643589 -7.31598e-05 2.8056e-05 -4.76127e-24 -0.87552 3.21335
0.0634263 -6.92215e-05 2.67363e-05 1.26021e-21 -0.857785 3.13711
0.0625051 -6.71083e-05 2.5988e-05 6.86345e-28 -0.839527 3.09949
0.0615946 -6.51999e-05 2.53132e-05 -5.06818e-24 -0.823746 3.06558
0.0606948 -6.38835e-05 2.48994e-05 -1.31453e-21 -0.809152 3.04506
0.059806 -6.3352e-05 2.4866e-05 2.64307e-21 -0.795549 3.04344
0.0589284 -6.37875e-05 2.52453e-05 -1.17549e-38 -0.783177 3.06517
0.0580612 -6.50739e-05 2.60267e-05 -1.17549e-38 -0.771802 3.10772
0.0572041 -6.813e-05 2.75982e-05 2.50545e-21 -0.763733 3.19202
0.0563571 -7.41633e-05 2.97021e-05 4.68836e-24 -0.757562 3.33861
0.0555254 -7.59652e-05 3.07482e-05 1.20194e-21 -0.715358 3.35936
0.0547095 -6.99274e-05 2.88975e-05 4.90254e-24 -0.698392 3.2339
0.0539039 -6.72896e-05 2.79373e-05 5.87747e-39 -0.678771 3.18285
0.0531088 -6.4756e-05 2.69758e-05 -1.31982e-21 -0.661841 3.13283
